cust_id,year,state,date_issued,date_final,emp_duration,own_type,income_type,app_type,loan_purpose,interest_payments,grade,annual_pay,loan_amount,interest_rate,loan_duration,dti,total_pymnt,total_rec_prncp,recoveries,installment,is_default
355476,2008,Himachal Pradesh,01/09/08,1102010,2,MORTGAGE,Low,INDIVIDUAL,wedding,Low,C,55000,5000,11.28, 36 months,4.65,4973.38,2796.29,1481.13,139.71,1
355467,2008,Maharashtra,01/09/08,1092010,1,MORTGAGE,Low,INDIVIDUAL,other,Low,A,82000,7500,8.32, 36 months,4.36,6198.96,5550,0,174.74,0
353581,2008,Maharashtra,01/08/08,1102010,4,RENT,Low,INDIVIDUAL,credit_card,High,G,54000,7500,17.59, 36 months,27.47,6180.26,4134.92,0,269.61,1
354785,2008,Meghalaya,01/09/08,1102010,0.5,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,E,104000,1750,14.75, 36 months,16.97,1947.03,1600,0,55.27,0
354098,2008,Tamil Nadu,01/08/08,1082011,2,RENT,Low,INDIVIDUAL,educational,Low,D,35780,1500,12.86, 36 months,13.45,1815.72,1500,0,50.44,0
354107,2008,West Bengal,01/08/08,1092008,2,OWN,Low,INDIVIDUAL,credit_card,Low,D,27000,7000,12.86, 36 months,26.62,7075.04,7000,0,235.39,0
354673,2008,Tripura,01/09/08,1062011,0.5,MORTGAGE,Low,INDIVIDUAL,credit_card,High,G,45000,6700,18.86, 36 months,25.76,8801.61,6700,0,245.13,0
354638,2008,Meghalaya,01/09/08,1092011,1,MORTGAGE,Medium,INDIVIDUAL,home_improvement,High,E,142500,6500,15.7, 36 months,22.32,8191.92,6500,0,227.56,0
354604,2008,Arunachal Pradesh,01/09/08,1112009,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,45000,4700,10.96, 36 months,13.6,3737.86,3375,0,110.43,0
354583,2008,Manipur,01/09/08,1092011,9,RENT,Medium,INDIVIDUAL,educational,Low,C,175000,3500,11.91, 36 months,2.47,4179.54,3500,0,116.1,0
354444,2008,Chhattisgarh,01/09/08,1102011,5,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,35000,4250,16.96, 36 months,29.42,4891.33,3800,0,135.41,0
354306,2008,Goa,01/08/08,1092011,1,RENT,Low,INDIVIDUAL,other,High,E,24000,6000,15.38, 36 months,11.5,7527.75,5999.99,0,209.12,0
354297,2008,Bihar,01/09/08,1032011,2,OTHER,Low,INDIVIDUAL,other,Low,C,92000,6000,12.22, 36 months,5.06,5939.33,4975,0,165.77,0
354273,2008,Meghalaya,01/08/08,1102011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,38000,1500,8.32, 36 months,2.53,1715.39,1500,0,47.23,0
354261,2008,Madhya Pradesh,01/08/08,1092011,0.5,RENT,Low,INDIVIDUAL,moving,Low,C,41600,2400,12.22, 36 months,22.36,2878.74,2400,0,79.97,0
354246,2008,Uttar Pradesh,01/08/08,1092011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,A,44875,7500,8.32, 36 months,13.64,6290.48,5550,0,174.74,0
354245,2008,West Bengal,01/08/08,1092011,0.5,RENT,Low,INDIVIDUAL,major_purchase,Low,C,28089,5500,12.22, 36 months,17.63,5247.72,4375,0,145.78,0
354226,2008,Nagaland,01/08/08,1062011,0.5,RENT,Low,INDIVIDUAL,other,Low,B,30000,5000,10.33, 36 months,5.52,3930,3375,0,109.43,0
354087,2008,Chhattisgarh,01/09/08,1092011,8,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,55000,7500,12.22, 36 months,14.84,6957.01,5799.99,0,193.26,0
354159,2008,Chhattisgarh,01/08/08,1092011,1,MORTGAGE,Low,INDIVIDUAL,educational,High,D,19000,1800,13.8, 36 months,3.85,2208.33,1800,0,61.35,0
349658,2008,Nagaland,01/06/08,1062011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,20004,5500,11.66, 36 months,9.9,6544.21,5499.99,0,181.79,0
353641,2008,Uttar Pradesh,01/08/08,1082011,0.5,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,73426,7500,11.91, 36 months,18.11,6090.17,5099.99,0,169.18,0
353317,2008,Tripura,01/08/08,1102008,1,RENT,Low,INDIVIDUAL,vacation,Low,B,51000,2700,9.7, 36 months,13.44,1828.76,1800,0,57.83,0
354798,2008,Madhya Pradesh,01/11/08,1022009,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,80000,8000,11.46, 36 months,21.72,790.17,566.58,0,263.66,1
354715,2008,Himachal Pradesh,01/09/08,1032009,3,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,A,53000,6000,8, 36 months,6.23,5291.3,5100,0,159.82,0
354076,2008,Maharashtra,01/09/08,1052009,2,RENT,Low,INDIVIDUAL,educational,Low,C,50751,7500,11.91, 36 months,20.69,7000.06,6525,0,216.45,0
354050,2008,Tripura,01/08/08,1082011,1,OWN,Low,INDIVIDUAL,debt_consolidation,Low,B,65000,7500,10.96, 36 months,12.04,6684.51,5674.99,0,185.69,0
354001,2008,Telangana,01/08/08,1092010,10,RENT,Low,INDIVIDUAL,other,Low,B,30004,6600,10.33, 36 months,13.88,6243.25,5575,0,180.76,0
353933,2008,Maharashtra,01/08/08,1082011,1,RENT,Low,INDIVIDUAL,major_purchase,High,E,30000,7500,14.75, 36 months,20.4,9326.44,7500.01,0,259.08,0
353886,2008,Assam,01/08/08,1082011,10,RENT,Low,INDIVIDUAL,other,Low,B,30000,3600,9.7, 36 months,15.04,2746.73,2375,0,76.31,0
353861,2008,Punjab,01/08/08,1052009,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,100000,7500,16.01, 36 months,19.58,8658.3,1193.36,6727.28,263.72,1
353851,2008,Odisha,01/08/08,1052009,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,48996,7500,11.91, 36 months,14.33,1813.6,1321.12,0,201.52,1
353832,2008,Maharashtra,01/08/08,1082010,2,MORTGAGE,Low,INDIVIDUAL,credit_card,High,D,77000,5000,13.8, 36 months,14.01,5989.39,5000,0,170.41,0
353784,2008,Mizoram,01/08/08,1092011,5,MORTGAGE,Low,INDIVIDUAL,other,Low,B,39962,3200,9.7, 36 months,20.84,1590.18,1375,0,44.18,0
353692,2008,Goa,01/10/08,1102011,8,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,E,39808,3000,15.07, 36 months,18.27,1499.02,1200,0,41.64,0
353677,2008,Himachal Pradesh,01/08/08,1062009,6,MORTGAGE,Low,INDIVIDUAL,credit_card,High,F,50000,7500,16.33, 36 months,10.8,2664.01,1729.38,0,264.91,1
353636,2008,Uttarakhand,01/08/08,1082011,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,36933,5000,11.91, 36 months,19.77,3164.46,2650,0,87.91,0
353675,2008,Sikkim,01/08/08,1062011,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,32400,4900,14.12, 36 months,23.85,6033.24,4899.99,0,167.76,0
348105,2008,Telangana,01/05/08,1092010,2,RENT,Low,INDIVIDUAL,car,Low,A,44500,7000,8, 36 months,7.77,7832.48,7000,0,219.36,0
353126,2008,Jharkhand,01/08/08,1032011,3,RENT,Low,INDIVIDUAL,other,Low,B,33000,4000,10.96, 36 months,8,2699.04,2300,0,75.26,0
348145,2008,Meghalaya,01/05/08,1042009,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,80004,7500,12.61, 36 months,18.18,8510.39,1999.78,5731.53,251.3,1
356473,2008,Odisha,01/10/08,1102011,3,RENT,Low,INDIVIDUAL,medical,High,D,48000,2400,13.8, 36 months,1.35,2944.45,2400,0,81.8,0
356490,2008,Jharkhand,01/10/08,1102011,10,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,85000,4800,11.59, 36 months,13.19,2912.24,2450,0,80.9,0
356499,2008,Chhattisgarh,01/10/08,1102011,0.5,RENT,Low,INDIVIDUAL,credit_card,High,E,72000,3000,14.75, 36 months,5.48,3046.55,2450,0,84.64,0
356514,2008,Arunachal Pradesh,01/10/08,1102011,4,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,90000,7500,15.07, 36 months,18.2,8182.04,6550,0,227.29,0
356546,2008,Punjab,01/10/08,1102009,10,MORTGAGE,Medium,INDIVIDUAL,credit_card,High,D,145900,7500,13.49, 36 months,9.58,3053.64,2173.03,0,254.48,1
356549,2008,Uttarakhand,01/10/08,1012009,1,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,34000,7000,11.28, 36 months,10.06,6267.97,6100,0,200.52,0
356431,2008,Nagaland,01/10/08,1012010,6,RENT,Low,INDIVIDUAL,other,Low,C,47628,6000,11.28, 36 months,5.24,2603.54,1972.43,0,172.58,1
356181,2008,Nagaland,01/09/08,1112010,2,RENT,Low,INDIVIDUAL,wedding,Low,B,50000,7500,10.01, 36 months,9.62,5580.1,4875,0,157.33,0
356166,2008,Sikkim,01/09/08,1102011,2,RENT,Low,INDIVIDUAL,medical,High,E,39000,3000,14.75, 36 months,5.23,3730.58,3000,0,103.63,0
356125,2008,Manipur,01/10/08,1102011,0.5,RENT,Low,INDIVIDUAL,car,Low,A,21000,5000,8.63, 36 months,1.71,3985.06,3500,0,110.7,0
355576,2008,West Bengal,01/09/08,1092011,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,70000,7500,16.65, 36 months,21.02,8285.08,6474.99,0,229.73,0
355587,2008,Karnataka,01/09/08,1032010,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,50000,7500,11.59, 36 months,20.45,5459.88,4800,0,158.5,0
355666,2008,Kerala,01/09/08,1032010,10,RENT,Low,INDIVIDUAL,credit_card,Low,A,56000,5600,8.32, 36 months,17.04,4720.37,4300,0,135.39,0
355678,2008,Gujarat,01/09/08,1092011,10,RENT,Low,INDIVIDUAL,house,High,F,60000,4275,17.28, 36 months,23.28,5550.6,4275,0,153.02,0
356558,2008,Haryana,01/10/08,1092011,1,RENT,Low,INDIVIDUAL,credit_card,Low,D,33650,6000,12.86, 36 months,17.31,6669.03,5500,0,184.95,0
356367,2008,Haryana,01/10/08,1102011,10,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,A,80004,6000,8.63, 36 months,1.84,5749.86,5050,0,159.73,0
356340,2008,Karnataka,01/10/08,1052009,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,87000,7500,11.28, 36 months,1.32,5027.55,4750,0,156.14,0
356330,2008,Karnataka,01/10/08,1122010,8,MORTGAGE,Low,INDIVIDUAL,educational,Low,A,52000,5000,8.32, 36 months,19.41,3902.94,3500,0,110.2,0
359243,2008,Tamil Nadu,01/11/08,1052010,10,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,C,91200,6500,11.78, 36 months,2.14,3864.06,2957.6,0,215.22,1
359392,2008,West Bengal,01/10/08,1112011,5,MORTGAGE,Medium,INDIVIDUAL,small_business,Low,C,140000,20000,13.04, 36 months,4.89,24279.68,20000,0,674.27,0
359401,2008,Jharkhand,01/10/08,1092009,2,RENT,Low,INDIVIDUAL,car,Low,C,48000,6000,12.41, 36 months,17.53,5104.24,1448.11,3102.74,200.47,1
359409,2008,Uttar Pradesh,01/11/08,1112011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,32496,6000,13.04, 36 months,24.89,7295.48,5999.99,0,202.28,0
359428,2008,Rajasthan,01/11/08,1112011,0.5,RENT,Low,INDIVIDUAL,car,Low,A,40000,10000,8, 36 months,6.48,11279.45,10000,0,313.37,0
359430,2008,Goa,01/10/08,1082011,1,OWN,Low,INDIVIDUAL,home_improvement,Low,C,70000,6000,13.04, 36 months,10.77,7324.2,6000,0,202.28,0
359462,2008,Kerala,01/10/08,1112011,3,RENT,Low,INDIVIDUAL,house,High,D,59500,6000,13.36, 36 months,16.24,7312.54,6000,0,203.21,0
357887,2008,Punjab,01/10/08,1062009,0.5,RENT,Low,INDIVIDUAL,major_purchase,Low,B,55000,3000,10.2, 36 months,0.33,3165.23,3000,0,97.09,0
357886,2008,Himachal Pradesh,01/10/08,1112011,10,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,A,52000,1500,8.32, 36 months,12.39,1699.7,1500,0,47.23,0
357885,2008,Nagaland,01/10/08,1032010,6,MORTGAGE,Low,INDIVIDUAL,other,Low,A,65000,6000,9.07, 36 months,5,6587.42,6000,0,191,0
356246,2008,Odisha,01/09/08,1102011,1,RENT,Low,INDIVIDUAL,credit_card,Low,C,36800,2875,11.28, 36 months,4.83,3417.29,2874.99,0,94.51,0
356274,2008,Tripura,01/09/08,1102011,0.5,RENT,Low,INDIVIDUAL,credit_card,High,D,28000,5600,14.12, 36 months,24.77,6901.78,5600,0,191.73,0
356286,2008,Telangana,01/10/08,1072010,0.5,RENT,Low,INDIVIDUAL,credit_card,High,F,88000,7000,16.01, 36 months,16.83,8494.73,7000,0,246.14,0
356308,2008,Gujarat,01/09/08,1102011,8,RENT,High,INDIVIDUAL,home_improvement,Low,A,225000,7500,8.63, 36 months,7.44,8539.46,7499.99,0,237.21,0
356311,2008,Gujarat,01/09/08,1102011,1,OWN,Low,INDIVIDUAL,educational,High,E,8400,1500,15.07, 36 months,10,1873.77,1499.99,0,52.05,0
355680,2008,Tamil Nadu,01/09/08,1092011,10,OWN,Low,INDIVIDUAL,other,Low,A,77367,1000,7.37, 36 months,0.74,1117.64,1000.01,0,31.05,0
359200,2008,Bihar,01/10/08,1112011,10,MORTGAGE,High,INDIVIDUAL,credit_card,Low,B,300000,8000,11.14, 36 months,17.54,9447.88,7999.99,0,262.45,0
355721,2008,Meghalaya,01/09/08,1092011,1,RENT,Low,INDIVIDUAL,credit_card,Low,C,87360,7500,12.54, 36 months,20.95,8163.95,6775,0,226.78,0
355737,2008,Chhattisgarh,01/09/08,1092011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,98000,7500,12.54, 36 months,12.33,6958.87,5775.01,0,193.31,0
357874,2008,Chhattisgarh,01/10/08,1042009,6,MORTGAGE,Medium,INDIVIDUAL,medical,Low,C,105000,5150,12.41, 36 months,20.29,5403.81,5150,0,172.07,0
357875,2008,Odisha,01/10/08,1112011,9,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,Low,B,160000,7500,10.51, 36 months,9.55,8775.61,7500,0,243.81,0
357878,2008,Assam,01/10/08,1112011,0.5,RENT,Low,INDIVIDUAL,house,High,E,95000,7000,15.88, 36 months,24.19,8841.01,7000,0,245.69,0
357881,2008,Uttar Pradesh,01/10/08,1122010,8,RENT,Low,INDIVIDUAL,other,Low,A,60000,7500,9.07, 36 months,4.86,8472.86,7500,0,238.75,0
357882,2008,Maharashtra,01/10/08,1122009,9,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,78955,7500,10.2, 36 months,11.99,3154.7,2440.84,9.87,242.71,1
357883,2008,Tamil Nadu,01/10/08,1022010,0.5,OWN,Low,INDIVIDUAL,other,Low,A,32004,6600,9.07, 36 months,1.84,3375.97,2525.85,215.43,210.1,1
357873,2008,West Bengal,01/10/08,1072010,7,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,47496,5000,10.83, 36 months,21.53,3374.39,2570.6,117.19,163.3,1
357884,2008,Tripura,01/10/08,1092009,2,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,B,90000,7500,10.83, 36 months,20.91,8102.42,7500,0,244.94,0
356678,2008,Odisha,01/10/08,1092010,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,C,45000,7500,12.54, 36 months,8.21,6989.93,5950,0,199.17,0
357683,2008,Tripura,01/11/08,1122011,0.5,RENT,Low,INDIVIDUAL,credit_card,Low,B,20800,3000,11.46, 36 months,3.58,3559.09,3000,0,98.88,0
357380,2008,Assam,01/10/08,1032010,0.5,RENT,Low,INDIVIDUAL,major_purchase,Low,C,45000,1775,12.72, 36 months,10.64,1939.23,1775,0,59.57,0
356756,2008,Madhya Pradesh,01/09/08,1072009,1,RENT,Low,INDIVIDUAL,other,Low,C,35000,1000,11.28, 36 months,15.69,331.04,219.38,35.21,32.88,1
356784,2008,Assam,01/10/08,1032011,2,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,D,58000,2750,12.86, 36 months,13.57,3302.07,2750,0,92.48,0
356798,2008,Uttar Pradesh,01/10/08,1102009,9,MORTGAGE,Low,INDIVIDUAL,car,Low,C,63000,6500,13.04, 36 months,6.76,2625.33,1724.42,216,219.14,1
357698,2008,Goa,01/10/08,1012009,8,MORTGAGE,Low,INDIVIDUAL,other,Low,C,100000,7500,12.41, 36 months,15.88,500.46,347.34,0,250.58,1
357872,2008,Meghalaya,01/10/08,1122010,1,OWN,Low,INDIVIDUAL,debt_consolidation,Low,B,42000,7500,10.51, 36 months,16.23,8473.18,7500,0,243.81,0
357869,2008,Assam,01/10/08,1112011,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,E,31000,4000,15.88, 36 months,21.45,5051.35,4000,0,140.4,0
357868,2008,Tripura,01/10/08,1012011,0.5,MORTGAGE,Medium,INDIVIDUAL,credit_card,High,D,150000,6500,13.67, 36 months,14.8,5747.04,4419.88,0,221.12,1
355762,2008,Kerala,01/09/08,1092011,0.5,RENT,High,INDIVIDUAL,credit_card,Low,A,230000,7500,8, 36 months,3.92,6655.75,5900,0,184.89,0
355782,2008,Mizoram,01/09/08,1092011,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,F,51432,4800,16.65, 36 months,24.8,6130.64,4799.99,0,170.3,0
355876,2008,Tamil Nadu,01/09/08,1032011,0.5,RENT,Low,INDIVIDUAL,other,Low,C,30000,5000,11.59, 36 months,17.08,4964.93,4200.01,0,138.68,0
355919,2008,Arunachal Pradesh,01/09/08,1092011,5,MORTGAGE,Low,INDIVIDUAL,credit_card,High,D,50000,7500,13.8, 36 months,20.3,8526.93,6950,0,236.86,0
355954,2008,Maharashtra,01/09/08,1092011,3,RENT,Low,INDIVIDUAL,car,Low,B,22000,3000,10.33, 36 months,9,2334.37,1999.99,0,64.85,0
355974,2008,Telangana,01/09/08,1022010,1,RENT,Low,INDIVIDUAL,wedding,High,E,80000,4000,14.43, 36 months,20.37,1814.4,1021.92,134.03,137.55,1
356034,2008,Himachal Pradesh,01/09/08,1092011,7,MORTGAGE,Medium,INDIVIDUAL,credit_card,High,F,190000,7500,16.65, 36 months,17.92,9579.13,7500.01,0,266.1,0
356159,2008,Odisha,01/09/08,1072011,10,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,B,63000,7000,10.96, 36 months,6.17,5292.6,4499.99,0,147.24,0
359903,2008,Gujarat,01/11/08,1082009,0.5,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,100000,15000,10.2, 36 months,7.93,4360.32,3326.55,0,485.42,1
356601,2008,Madhya Pradesh,01/10/08,1102010,2,RENT,Medium,INDIVIDUAL,credit_card,Low,C,116600,7500,11.59, 36 months,11.89,8707.41,7500,0,247.65,0
356699,2008,Bihar,01/10/08,1072009,0.5,MORTGAGE,Low,INDIVIDUAL,moving,Low,A,55800,3200,7.68, 36 months,3.59,2208.78,2100,0,65.5,0
357812,2008,Rajasthan,01/10/08,1112011,0.5,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,40000,4700,12.09, 36 months,21.93,5626.49,4699.99,0,156.31,0
357864,2008,Tripura,01/10/08,1072011,8,RENT,Low,INDIVIDUAL,educational,Low,B,38000,4500,10.83, 36 months,13.54,5252.98,4500,0,146.97,0
357866,2008,Kerala,01/10/08,1112011,7,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,G,150000,7500,19.36, 36 months,25.47,9945.51,7500,0,276.29,0
357867,2008,Mizoram,01/10/08,1112011,2,RENT,Low,INDIVIDUAL,other,Low,C,28880,3000,11.78, 36 months,0.66,3574.38,3000,0,99.33,0
355734,2008,Rajasthan,01/09/08,1032010,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,G,66650,3000,17.91, 36 months,2.45,2918.85,2400,0,86.66,0
359183,2008,Tripura,01/11/08,1112011,10,RENT,Low,INDIVIDUAL,debt_consolidation,Low,B,60480,15000,10.83, 36 months,16.01,17632.73,14999.99,0,489.88,0
359176,2008,Punjab,01/10/08,1092010,3,RENT,Low,INDIVIDUAL,debt_consolidation,High,F,25000,3250,17.15, 36 months,22.32,4013.74,3250,0,116.12,0
359175,2008,Punjab,01/10/08,1112011,6,MORTGAGE,Low,INDIVIDUAL,wedding,Low,B,69996,5000,10.2, 36 months,8.21,5822.49,5000,0,161.81,0
358702,2008,Odisha,01/10/08,1112010,1,OTHER,Low,INDIVIDUAL,home_improvement,Low,B,100000,25000,11.14, 36 months,5.95,28955.6,25000,0,820.13,0
358734,2008,Maharashtra,01/10/08,1112011,3,MORTGAGE,Low,INDIVIDUAL,other,Low,C,96000,11400,13.04, 36 months,8.98,13834.44,11399.99,0,384.34,0
358748,2008,Nagaland,01/10/08,1092010,9,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,74000,8200,8, 36 months,11.46,8998.33,8200,0,256.96,0
358778,2008,Nagaland,01/10/08,1112011,1,RENT,Low,INDIVIDUAL,credit_card,Low,C,52000,8000,11.78, 36 months,9.09,9533.49,8000,0,264.88,0
358810,2008,Maharashtra,01/10/08,1112011,1,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,45000,8000,10.51, 36 months,11.41,9361.31,8000.01,0,260.06,0
358644,2008,Meghalaya,01/10/08,1112011,0.5,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,D,65004,2500,13.67, 36 months,4.19,3061.43,2499.99,0,85.05,0
358683,2008,Karnataka,01/10/08,1122010,1,RENT,Low,INDIVIDUAL,debt_consolidation,High,D,50180,8000,14.62, 36 months,16.12,9718.78,8000,0,275.84,0
358545,2008,Uttarakhand,01/10/08,1042010,10,MORTGAGE,Medium,INDIVIDUAL,credit_card,High,D,160000,25000,14.62, 36 months,9.04,15553.41,10454.84,904.34,861.99,1
358470,2008,Tamil Nadu,01/10/08,1082011,2,RENT,Low,INDIVIDUAL,credit_card,Low,A,45000,11250,9.38, 36 months,12.96,12931.47,11249.99,0,359.74,0
357913,2008,Kerala,01/10/08,1112011,4,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,B,51000,4775,11.14, 36 months,6.4,5639.51,4775,0,156.65,0
357973,2008,Uttarakhand,01/10/08,1122011,4,RENT,Low,INDIVIDUAL,wedding,High,D,45000,10000,13.36, 36 months,1.73,12210.11,10000,0,338.68,0
357979,2008,Tripura,01/10/08,1112011,10,MORTGAGE,Low,INDIVIDUAL,major_purchase,Low,A,57996,7200,9.07, 36 months,9.35,8249.91,7200,0,229.2,0
358230,2008,Odisha,01/10/08,1112011,0.5,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,82800,12500,11.46, 36 months,14.16,14853.93,12500,0,411.97,0
358260,2008,Uttarakhand,01/10/08,1042009,4,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,C,60000,10000,13.04, 36 months,15.92,10613.94,10000,0,337.14,0
358508,2008,Odisha,01/10/08,1032010,2,RENT,Low,INDIVIDUAL,credit_card,Low,B,31200,6000,11.46, 36 months,13.73,3159.84,2412.38,0,197.75,1
358633,2008,Odisha,01/10/08,1112011,0.5,RENT,Low,INDIVIDUAL,other,Low,A,85000,5000,9.07, 36 months,5.46,5728.68,5000,0,159.17,0
358547,2008,Uttar Pradesh,01/10/08,1072010,1,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,A,98406,5400,9.38, 36 months,19.36,5994.78,5400,0,172.68,0
358621,2008,Himachal Pradesh,01/10/08,1052010,3,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,42000,5400,11.78, 36 months,10.57,5881.68,5400,0,178.8,0
367056,2008,Jharkhand,01/12/08,1122009,10,RENT,Low,INDIVIDUAL,other,Low,C,50000,8000,12.84, 36 months,22.22,2776.57,1862.12,0,268.95,1
367112,2008,Himachal Pradesh,01/12/08,1122011,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,Low,A,60000,1000,9.63, 36 months,6.16,1155.24,1000,0,32.1,0
367135,2008,Punjab,01/12/08,1122011,1,OTHER,Low,INDIVIDUAL,debt_consolidation,Low,A,40000,10000,8, 36 months,23.01,11279.63,10000,0,313.37,0
367150,2008,Bihar,01/12/08,1092010,10,MORTGAGE,Low,INDIVIDUAL,other,Low,A,50004,5000,9.32, 36 months,0.36,5318.98,5000,0,159.74,0
367176,2008,Telangana,01/12/08,1122009,9,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,66000,10000,12.21, 36 months,10.76,3996.12,2936.33,0,333.15,1
367218,2008,Uttar Pradesh,01/12/08,1122011,2,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,B,52000,7000,11.89, 36 months,7.52,8353.34,6999.99,0,232.15,0
367285,2008,Goa,01/12/08,1122011,10,MORTGAGE,Medium,INDIVIDUAL,credit_card,High,E,178364,8000,15.68, 36 months,22.49,10078.85,8000,0,280.02,0
355548,2008,Odisha,01/09/08,1022010,2,RENT,Low,INDIVIDUAL,debt_consolidation,Low,D,45000,1400,12.86, 36 months,16.67,1398.05,1225,0,41.2,0
362946,2008,Uttarakhand,01/11/08,1112011,1,MORTGAGE,Low,INDIVIDUAL,home_improvement,High,D,53000,6400,13.67, 36 months,16.35,7837.39,6400,0,217.72,0
323562,2008,Rajasthan,01/04/08,1042011,2,MORTGAGE,Low,INDIVIDUAL,other,Low,A,33000,16000,8.63, 36 months,1.16,18217.59,16000,0,506.05,0
358548,2008,Tamil Nadu,01/10/08,1092011,4,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,C,30000,7500,11.78, 36 months,17.72,8925.37,7500,0,248.32,0
358557,2008,Andhra Pradesh,01/10/08,1032010,10,MORTGAGE,Low,INDIVIDUAL,credit_card,Low,C,67000,18000,12.09, 36 months,19.22,7697.5,4827.02,592.59,598.64,1
358564,2008,Jharkhand,01/10/08,1112011,10,MORTGAGE,Medium,INDIVIDUAL,other,Low,C,125000,15975,12.72, 36 months,10.62,19296.39,15974.99,0,536.11,0
358566,2008,Punjab,01/10/08,1092011,10,MORTGAGE,Medium,INDIVIDUAL,debt_consolidation,High,D,126803,6950,13.67, 36 months,11.16,8517.6,6950,0,236.43,0
358615,2008,Himachal Pradesh,01/10/08,1112011,10,MORTGAGE,Low,INDIVIDUAL,small_business,Low,B,98000,20000,11.46, 36 months,15.75,23727.07,20000,0,659.14,0
358261,2008,Telangana,01/10/08,1052011,2,RENT,Low,INDIVIDUAL,small_business,High,E,56000,7000,15.57, 36 months,1.18,8740.41,7000,0,244.62,0
358280,2008,Maharashtra,01/10/08,1112011,4,RENT,Low,INDIVIDUAL,debt_consolidation,Low,C,62000,7500,13.04, 36 months,18.21,9101.38,7500,0,252.85,0
358311,2008,Tripura,01/10/08,1032010,6,MORTGAGE,Low,INDIVIDUAL,home_improvement,Low,B,55950,8400,11.46, 36 months,7.29,3045.11,2266.32,0,276.84,1
358312,2008,Kerala,01/10/08,1042009,1,RENT,Low,INDIVIDUAL,small_business,Low,A,55000,10500,9.38, 36 months,6.41,1675.3,1285.72,0,335.76,1
359727,2008,Bihar,01/10/08,1032009,9,RENT,Low,INDIVIDUAL,credit_card,Low,A,45000,6000,9.38, 36 months,10.69,6180.63,6000,0,191.87,0
359736,2008,Assam,01/10/08,1102010,2,MORTGAGE,Low,INDIVIDUAL,debt_consolidation,High,D,63000,16000,13.36, 36 months,16.69,12460.25,9473.05,0,541.89,1
359757,2008,Madhya Pradesh,01/10/08,1112011,2,MORTGAGE,Low,INDIVIDUAL,small_business,High,E,49000,20000,15.57, 36 months,12.39,25158.84,20000,0,698.91,0
